CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,InternetService,PaymentMethod,Churn,TotalCharges
CUST_000316,Female,27,22,One Year,39.76,DSL,Credit Card,No,904.24
CUST_000317,Male,54,25,Two Year,32.91,No,Electronic Check,No,832.66
CUST_000318,Male,51,12,Month-to-Month,43.33,DSL,Mailed Check,Yes,510.42
CUST_000319,Male,19,57,Month-to-Month,84.23,No,Credit Card,Yes,4914.71
CUST_000320,Female,34,24,Month-to-Month,65.54,No,Credit Card,No,1530.53
CUST_000321,Female,62,35,One Year,75.38,Fiber Optic,Bank Transfer,No,2663.79
CUST_000322,Male,30,11,Month-to-Month,32.24,DSL,Bank Transfer,Yes,351.18
CUST_000323,Female,38,77,Month-to-Month,100.21,Fiber Optic,Electronic Check,Yes,7446.02
CUST_000324,Female,51,41,Month-to-Month,98.41,DSL,Mailed Check,No,3999.8
CUST_000325,Female,56,46,Month-to-Month,22.16,No,Electronic Check,Yes,1000.02
CUST_000326,Female,41,4,Two Year,58.35,Fiber Optic,Credit Card,No,224.35
CUST_000327,Male,36,7,Month-to-Month,26.88,No,Electronic Check,No,194.25
CUST_000328,Male,66,8,Month-to-Month,99.21,Fiber Optic,Bank Transfer,Yes,793.57
CUST_000329,Female,71,7,One Year,93.73,Fiber Optic,Mailed Check,No,646.03
CUST_000330,Female,59,46,Month-to-Month,110.2,Fiber Optic,Mailed Check,No,5071.72
CUST_000331,Male,46,1,One Year,43.64,Fiber Optic,Bank Transfer,No,44.75
CUST_000332,Male,32,1,Two Year,65.63,Fiber Optic,Credit Card,No,62.47
CUST_000333,Female,32,7,Two Year,38.45,Fiber Optic,Electronic Check,No,270.41
CUST_000334,Male,52,5,Two Year,57.12,No,Mailed Check,No,285.0
CUST_000335,Female,51,6,Month-to-Month,72.22,Fiber Optic,Electronic Check,No,450.35
CUST_000336,Female,66,38,One Year,25.33,No,Electronic Check,No,967.93
CUST_000337,Male,54,19,Month-to-Month,91.49,No,Bank Transfer,Yes,1675.27
CUST_000338,Male,22,1,Month-to-Month,74.33,Fiber Optic,Electronic Check,No,73.5
CUST_000339,Female,60,13,Month-to-Month,102.9,DSL,Electronic Check,No,1353.9
CUST_000340,Female,30,12,Month-to-Month,47.18,Fiber Optic,Credit Card,Yes,540.45
CUST_000341,Male,39,2,Two Year,110.33,Fiber Optic,Bank Transfer,No,229.15
CUST_000342,Female,48,27,Month-to-Month,119.87,DSL,Electronic Check,No,3096.6
CUST_000343,Male,74,29,One Year,111.93,Fiber Optic,Electronic Check,No,3093.6
CUST_000344,Female,75,30,Month-to-Month,97.79,No,Electronic Check,Yes,2787.61
CUST_000345,Male,54,31,Month-to-Month,101.24,DSL,Mailed Check,Yes,3196.11
CUST_000346,Male,42,1,Two Year,77.37,Fiber Optic,Bank Transfer,No,77.03
CUST_000347,Male,53,73,Month-to-Month,39.02,No,Bank Transfer,No,2735.32
CUST_000348,Female,58,40,One Year,87.7,Fiber Optic,Electronic Check,No,3632.96
CUST_000349,Female,40,56,Month-to-Month,91.28,Fiber Optic,Bank Transfer,No,4959.72
CUST_000350,Male,71,1,Month-to-Month,118.54,Fiber Optic,Mailed Check,Yes,116.48
CUST_000351,Female,48,65,Month-to-Month,74.13,Fiber Optic,Mailed Check,No,4663.16
CUST_000352,Male,52,39,Two Year,47.14,DSL,Credit Card,No,1916.92
CUST_000353,Male,54,43,Month-to-Month,88.37,No,Electronic Check,No,3897.97
CUST_000354,Female,51,2,Month-to-Month,117.94,Fiber Optic,Electronic Check,Yes,241.16
CUST_000355,Female,57,32,Month-to-Month,37.72,Fiber Optic,Credit Card,Yes,1152.0
CUST_000356,Male,35,77,One Year,52.6,Fiber Optic,Electronic Check,Yes,4059.39
CUST_000357,Female,36,27,One Year,74.19,DSL,Electronic Check,No,2018.24
CUST_000358,Female,28,20,One Year,37.02,No,Bank Transfer,No,731.7
CUST_000359,Male,51,69,Month-to-Month,22.22,Fiber Optic,Bank Transfer,No,1505.85
CUST_000360,Male,56,14,Two Year,53.7,DSL,Credit Card,No,778.26
CUST_000361,Female,51,21,One Year,106.54,No,Electronic Check,No,2130.62
CUST_000362,Male,70,15,Two Year,24.35,Fiber Optic,Mailed Check,No,369.83
CUST_000363,Male,44,64,Two Year,62.89,Fiber Optic,Electronic Check,No,3982.39
CUST_000364,Female,55,1,One Year,96.22,Fiber Optic,Bank Transfer,No,97.82
CUST_000365,Male,28,16,Month-to-Month,115.32,DSL,Electronic Check,Yes,1789.38
CUST_000366,Male,39,27,Two Year,118.55,Fiber Optic,Bank Transfer,No,3117.2
CUST_000367,Female,55,37,Two Year,62.2,DSL,Electronic Check,Yes,2321.39
CUST_000368,Female,57,20,Month-to-Month,115.04,Fiber Optic,Electronic Check,No,2411.22
CUST_000369,Male,40,57,Month-to-Month,23.54,Fiber Optic,Mailed Check,No,1405.47
CUST_000370,Male,43,68,Two Year,94.59,No,Credit Card,No,6270.66
CUST_000371,Female,22,1,Month-to-Month,84.27,Fiber Optic,Credit Card,Yes,80.92
CUST_000372,Female,39,12,Two Year,44.95,DSL,Credit Card,No,544.27
CUST_000373,Female,58,1,Month-to-Month,70.73,No,Mailed Check,Yes,70.16
CUST_000374,Female,53,9,Month-to-Month,32.96,Fiber Optic,Electronic Check,Yes,304.4
CUST_000375,Male,52,18,Month-to-Month,107.16,Fiber Optic,Electronic Check,No,1934.28
CUST_000376,Female,45,58,Month-to-Month,55.79,DSL,Bank Transfer,Yes,3239.25
CUST_000377,Female,45,44,Month-to-Month,82.6,No,Electronic Check,No,3687.63
CUST_000378,Male,35,3,Month-to-Month,35.88,No,Electronic Check,Yes,103.62
CUST_000379,Female,55,2,One Year,40.62,Fiber Optic,Electronic Check,Yes,82.68
CUST_000380,Male,51,21,Two Year,119.2,No,Mailed Check,No,2500.33
CUST_000381,Female,52,18,Month-to-Month,95.31,DSL,Electronic Check,No,1770.5
CUST_000382,Female,37,7,Month-to-Month,116.2,No,Electronic Check,No,784.01
CUST_000383,Female,18,55,Month-to-Month,49.59,Fiber Optic,Mailed Check,No,2673.1
CUST_000384,Male,61,62,Month-to-Month,36.46,DSL,Mailed Check,Yes,2362.3
CUST_000385,Male,37,12,Month-to-Month,70.31,Fiber Optic,Bank Transfer,Yes,848.2
CUST_000386,Female,32,53,Month-to-Month,69.47,Fiber Optic,Bank Transfer,No,3839.97
CUST_000387,Male,55,11,Month-to-Month,37.49,DSL,Electronic Check,Yes,420.19
CUST_000388,Male,39,32,Month-to-Month,93.32,DSL,Credit Card,Yes,3113.58
CUST_000389,Male,60,15,Month-to-Month,56.18,DSL,Electronic Check,Yes,827.35
CUST_000390,Male,54,3,One Year,38.64,Fiber Optic,Mailed Check,No,111.17
CUST_000391,Male,55,63,Month-to-Month,53.2,DSL,Bank Transfer,No,3452.9
CUST_000392,Male,24,14,Two Year,76.37,DSL,Credit Card,No,1101.73
CUST_000393,Female,63,31,Two Year,92.65,Fiber Optic,Bank Transfer,No,2906.28
CUST_000394,Female,48,10,Two Year,68.19,No,Electronic Check,No,687.33
CUST_000395,Male,39,1,Two Year,72.56,Fiber Optic,Bank Transfer,No,75.57
CUST_000396,Female,47,2,Month-to-Month,33.89,DSL,Mailed Check,Yes,65.59
CUST_000397,Female,18,16,Month-to-Month,111.47,No,Mailed Check,No,1804.3
CUST_000398,Female,51,28,Month-to-Month,112.87,Fiber Optic,Electronic Check,No,3018.07
CUST_000399,Female,29,9,Two Year,88.34,Fiber Optic,Bank Transfer,No,766.51
CUST_000400,Male,24,28,Two Year,21.76,Fiber Optic,Electronic Check,No,605.46
CUST_000401,Female,22,28,Two Year,73.71,Fiber Optic,Bank Transfer,No,2130.17
CUST_000402,Female,61,29,Month-to-Month,82.92,DSL,Bank Transfer,No,2460.74
CUST_000403,Male,35,16,One Year,119.47,Fiber Optic,Electronic Check,Yes,2002.14
CUST_000404,Male,68,59,Month-to-Month,119.61,Fiber Optic,Credit Card,Yes,6735.79
CUST_000405,Female,36,16,Month-to-Month,105.76,Fiber Optic,Bank Transfer,No,1672.08
CUST_000406,Female,19,14,One Year,26.38,Fiber Optic,Electronic Check,No,356.72
CUST_000407,Female,28,5,Month-to-Month,115.33,Fiber Optic,Electronic Check,Yes,549.95
CUST_000408,Female,63,8,Two Year,81.27,Fiber Optic,Bank Transfer,No,634.84
CUST_000409,Female,42,1,Month-to-Month,100.09,Fiber Optic,Mailed Check,Yes,97.53
CUST_000410,Female,36,24,Two Year,60.72,No,Credit Card,No,1445.63
CUST_000411,Male,47,6,Month-to-Month,51.97,Fiber Optic,Electronic Check,Yes,300.6
CUST_000412,Female,52,8,Two Year,66.32,No,Electronic Check,No,529.95
CUST_000413,Female,61,35,Two Year,34.69,No,Credit Card,No,1265.16
CUST_000414,Male,66,9,Two Year,55.71,Fiber Optic,Credit Card,Yes,513.83
CUST_000415,Male,39,6,Month-to-Month,105.76,Fiber Optic,Electronic Check,Yes,656.27
CUST_000416,Male,25,4,Two Year,23.8,DSL,Bank Transfer,Yes,98.1
CUST_000417,Male,38,35,Month-to-Month,35.09,No,Electronic Check,No,1214.59
CUST_000418,Female,48,3,Month-to-Month,32.51,DSL,Bank Transfer,Yes,99.57
CUST_000419,Female,30,14,Month-to-Month,60.31,Fiber Optic,Credit Card,No,865.81
CUST_000420,Female,30,16,Two Year,119.7,DSL,Electronic Check,No,1858.83
CUST_000421,Female,50,27,Month-to-Month,37.34,Fiber Optic,Electronic Check,No,1044.5
CUST_000422,Female,44,24,Two Year,34.55,Fiber Optic,Electronic Check,No,825.7
CUST_000423,Female,45,39,One Year,111.51,No,Electronic Check,No,4138.56
CUST_000424,Male,33,1,Month-to-Month,108.21,Fiber Optic,Electronic Check,Yes,109.76
CUST_000425,Female,41,8,Two Year,23.22,No,Credit Card,No,189.04
CUST_000426,Male,31,7,Month-to-Month,95.17,Fiber Optic,Electronic Check,Yes,669.64
CUST_000427,Male,58,3,Two Year,85.55,DSL,Mailed Check,Yes,249.27
CUST_000428,Female,60,8,Month-to-Month,96.77,DSL,Credit Card,Yes,772.79
CUST_000429,Male,18,8,Month-to-Month,69.45,Fiber Optic,Mailed Check,No,550.05
CUST_000430,Female,31,17,Month-to-Month,119.14,DSL,Mailed Check,Yes,2121.52
CUST_000431,Male,22,26,Month-to-Month,24.38,Fiber Optic,Electronic Check,No,654.46
CUST_000432,Female,35,11,Month-to-Month,43.44,DSL,Bank Transfer,No,490.35
CUST_000433,Male,43,30,Month-to-Month,59.65,Fiber Optic,Electronic Check,Yes,1732.43
CUST_000434,Female,23,9,Month-to-Month,64.98,Fiber Optic,Credit Card,No,574.94
CUST_000435,Female,31,8,Month-to-Month,112.14,Fiber Optic,Electronic Check,No,886.33
CUST_000436,Female,29,18,Month-to-Month,76.0,DSL,Bank Transfer,Yes,1366.99
CUST_000437,Female,48,1,One Year,24.51,DSL,Bank Transfer,No,23.36
CUST_000438,Female,46,1,One Year,60.79,Fiber Optic,Bank Transfer,No,61.36
CUST_000439,Male,34,12,Two Year,61.65,DSL,Electronic Check,No,729.28
CUST_000440,Male,47,68,One Year,116.55,Fiber Optic,Electronic Check,Yes,7974.28
CUST_000441,Male,36,30,One Year,79.92,Fiber Optic,Credit Card,No,2279.87
CUST_000442,Female,40,2,One Year,83.57,DSL,Electronic Check,No,164.16
CUST_000443,Male,70,44,Month-to-Month,91.33,Fiber Optic,Electronic Check,Yes,4126.48
CUST_000444,Female,65,31,One Year,97.0,Fiber Optic,Bank Transfer,No,3007.33
CUST_000445,Female,25,22,Month-to-Month,83.51,DSL,Credit Card,No,1890.29
CUST_000446,Male,57,41,Two Year,43.72,Fiber Optic,Mailed Check,No,1828.18
CUST_000447,Male,57,12,One Year,107.4,DSL,Bank Transfer,No,1334.54
CUST_000448,Female,27,6,Month-to-Month,93.21,Fiber Optic,Bank Transfer,No,531.71
CUST_000449,Male,57,17,One Year,94.19,Fiber Optic,Electronic Check,No,1563.01
CUST_000450,Female,68,19,Month-to-Month,119.66,DSL,Bank Transfer,Yes,2284.64
CUST_000451,Female,28,18,Month-to-Month,100.25,Fiber Optic,Credit Card,No,1884.08
CUST_000452,Female,31,19,Month-to-Month,102.92,Fiber Optic,Credit Card,Yes,1990.64
CUST_000453,Female,60,71,One Year,115.14,DSL,Electronic Check,Yes,8139.45
CUST_000454,Female,49,55,One Year,35.11,Fiber Optic,Bank Transfer,No,1859.63
CUST_000455,Male,53,50,Two Year,69.77,Fiber Optic,Mailed Check,No,3486.13
CUST_000456,Male,50,38,Month-to-Month,78.06,Fiber Optic,Electronic Check,No,2948.8
CUST_000457,Female,50,68,Month-to-Month,52.93,Fiber Optic,Bank Transfer,No,3699.46
CUST_000458,Female,25,2,One Year,103.94,No,Electronic Check,Yes,206.08
CUST_000459,Male,60,7,Month-to-Month,96.24,No,Mailed Check,No,661.48
CUST_000460,Male,62,16,One Year,92.09,Fiber Optic,Electronic Check,No,1412.99
CUST_000461,Female,41,44,Month-to-Month,119.71,No,Mailed Check,No,5028.37
CUST_000462,Male,44,16,Month-to-Month,45.94,DSL,Mailed Check,No,730.57
CUST_000463,Female,22,33,Month-to-Month,93.55,Fiber Optic,Mailed Check,No,3039.87
CUST_000464,Male,52,3,One Year,75.14,DSL,Bank Transfer,No,226.67
CUST_000465,Female,53,6,Month-to-Month,51.3,DSL,Electronic Check,No,314.32
CUST_000466,Male,44,31,Month-to-Month,36.06,Fiber Optic,Bank Transfer,Yes,1066.44
CUST_000467,Female,61,4,Month-to-Month,109.59,Fiber Optic,Credit Card,Yes,438.19
CUST_000468,Male,39,10,Month-to-Month,79.55,Fiber Optic,Electronic Check,Yes,824.29
CUST_000469,Male,53,7,Month-to-Month,102.49,Fiber Optic,Bank Transfer,No,714.21
CUST_000470,Female,29,10,Month-to-Month,74.53,Fiber Optic,Bank Transfer,No,746.88
CUST_000471,Male,44,29,One Year,42.0,Fiber Optic,Bank Transfer,No,1216.39
CUST_000472,Female,42,11,Month-to-Month,53.75,DSL,Mailed Check,No,584.73
CUST_000473,Male,48,19,One Year,58.15,Fiber Optic,Bank Transfer,No,1061.77
CUST_000474,Female,39,2,One Year,117.29,DSL,Electronic Check,No,225.82
CUST_000475,Male,43,39,Month-to-Month,20.56,Fiber Optic,Mailed Check,Yes,776.11
CUST_000476,Female,57,11,Month-to-Month,118.57,DSL,Bank Transfer,No,1342.43
CUST_000477,Male,38,25,Two Year,118.05,DSL,Electronic Check,No,2884.94
CUST_000478,Female,20,31,Month-to-Month,119.62,Fiber Optic,Bank Transfer,No,3874.39
CUST_000479,Male,71,5,Month-to-Month,67.66,Fiber Optic,Bank Transfer,Yes,348.79
CUST_000480,Female,65,51,Month-to-Month,116.38,Fiber Optic,Credit Card,No,6044.91
CUST_000481,Female,25,22,One Year,59.56,DSL,Electronic Check,No,1339.2
CUST_000482,Female,55,13,One Year,22.63,Fiber Optic,Credit Card,No,280.88
CUST_000483,Male,37,4,Two Year,42.43,Fiber Optic,Bank Transfer,No,170.88
CUST_000484,Female,48,68,Two Year,114.53,No,Mailed Check,No,8131.54
CUST_000485,Male,49,33,Month-to-Month,21.38,Fiber Optic,Electronic Check,No,673.02
CUST_000486,Female,41,5,Month-to-Month,74.6,DSL,Bank Transfer,Yes,365.2
CUST_000487,Male,33,9,Month-to-Month,27.56,Fiber Optic,Credit Card,No,236.92
CUST_000488,Female,34,39,Month-to-Month,48.64,DSL,Bank Transfer,No,1910.19
CUST_000489,Male,31,28,Month-to-Month,28.81,DSL,Bank Transfer,No,775.72
CUST_000490,Male,32,34,Month-to-Month,105.95,DSL,Mailed Check,No,3594.83
CUST_000491,Female,43,13,Month-to-Month,79.11,Fiber Optic,Mailed Check,Yes,1051.05
CUST_000492,Male,34,30,Month-to-Month,110.21,Fiber Optic,Electronic Check,No,3195.35
CUST_000493,Male,55,11,Month-to-Month,88.84,Fiber Optic,Bank Transfer,No,1002.2
CUST_000494,Female,67,5,Two Year,117.1,Fiber Optic,Mailed Check,No,559.75
CUST_000495,Male,36,24,One Year,70.99,DSL,Electronic Check,No,1644.06
CUST_000496,Male,48,89,Two Year,83.87,Fiber Optic,Mailed Check,No,7300.29
CUST_000497,Male,52,8,Month-to-Month,77.63,Fiber Optic,Credit Card,Yes,639.43
CUST_000498,Female,52,14,Month-to-Month,68.43,Fiber Optic,Bank Transfer,No,991.56
CUST_000499,Male,46,26,Month-to-Month,104.6,Fiber Optic,Electronic Check,Yes,2643.55
CUST_000500,Female,56,18,Month-to-Month,84.45,DSL,Credit Card,No,1458.66
CUST_000501,Male,52,44,Month-to-Month,100.13,Fiber Optic,Electronic Check,No,4559.02
CUST_000502,Male,26,34,Two Year,98.64,Fiber Optic,Electronic Check,No,3403.85
CUST_000503,Male,58,1,Two Year,39.1,Fiber Optic,Electronic Check,Yes,37.76
CUST_000504,Female,58,120,Month-to-Month,85.02,Fiber Optic,Electronic Check,No,10261.28
CUST_000505,Male,33,33,Month-to-Month,39.96,No,Electronic Check,Yes,1367.78
CUST_000506,Male,45,47,Month-to-Month,78.33,DSL,Bank Transfer,Yes,3523.03
CUST_000507,Female,55,25,Month-to-Month,87.74,Fiber Optic,Bank Transfer,No,2102.19
CUST_000508,Male,41,46,Month-to-Month,119.72,Fiber Optic,Bank Transfer,No,5382.44
CUST_000509,Female,61,2,Month-to-Month,23.05,DSL,Bank Transfer,No,46.8
CUST_000510,Female,75,10,Month-to-Month,29.12,DSL,Credit Card,No,281.82
CUST_000511,Male,33,50,Month-to-Month,27.7,Fiber Optic,Electronic Check,Yes,1428.82
CUST_000512,Female,24,5,Month-to-Month,59.84,DSL,Bank Transfer,No,306.69
CUST_000513,Male,49,1,Month-to-Month,102.16,DSL,Bank Transfer,Yes,102.78
CUST_000514,Female,55,37,Month-to-Month,104.41,No,Credit Card,No,3714.85
CUST_000515,Female,41,43,Two Year,93.7,Fiber Optic,Electronic Check,No,4225.81
CUST_000516,Male,66,4,Month-to-Month,109.69,DSL,Electronic Check,Yes,438.32
CUST_000517,Female,24,46,Two Year,52.29,Fiber Optic,Bank Transfer,No,2393.81
CUST_000518,Female,55,27,Two Year,28.82,Fiber Optic,Bank Transfer,No,816.7
CUST_000519,Female,35,17,Two Year,25.82,No,Electronic Check,No,454.91
CUST_000520,Female,70,42,One Year,105.21,Fiber Optic,Bank Transfer,No,4399.54
CUST_000521,Female,74,13,One Year,93.04,No,Electronic Check,No,1199.7
CUST_000522,Male,33,5,Two Year,89.86,DSL,Credit Card,Yes,431.14
CUST_000523,Female,36,8,Month-to-Month,53.97,Fiber Optic,Electronic Check,Yes,450.18
CUST_000524,Male,57,16,Month-to-Month,57.99,DSL,Electronic Check,No,959.74
CUST_000525,Female,39,18,Two Year,115.81,DSL,Electronic Check,No,2044.97
CUST_000526,Male,44,39,One Year,26.38,Fiber Optic,Mailed Check,No,1054.88
CUST_000527,Male,45,37,Two Year,97.37,DSL,Electronic Check,No,3697.34
CUST_000528,Female,18,20,One Year,50.96,Fiber Optic,Bank Transfer,No,991.47
CUST_000529,Female,44,36,Two Year,23.91,No,Credit Card,No,870.54
CUST_000530,Female,34,5,One Year,94.26,Fiber Optic,Electronic Check,Yes,459.75
CUST_000531,Male,37,1,One Year,53.09,DSL,Bank Transfer,No,54.63
CUST_000532,Female,66,49,Month-to-Month,92.21,Fiber Optic,Electronic Check,Yes,4361.87
CUST_000533,Male,26,1,Two Year,90.77,No,Mailed Check,No,92.3
CUST_000534,Male,57,6,Two Year,73.48,Fiber Optic,Electronic Check,No,433.21
CUST_000535,Male,40,28,Two Year,97.74,Fiber Optic,Electronic Check,No,2609.79
CUST_000536,Female,40,12,One Year,78.1,DSL,Bank Transfer,No,901.93
CUST_000537,Female,56,50,Month-to-Month,48.66,DSL,Electronic Check,Yes,2470.69
CUST_000538,Male,50,8,Month-to-Month,93.41,Fiber Optic,Credit Card,Yes,727.84
CUST_000539,Male,53,1,Two Year,78.91,DSL,Bank Transfer,No,79.94
CUST_000540,Female,59,8,One Year,21.27,No,Bank Transfer,No,168.71
CUST_000541,Male,40,20,Month-to-Month,110.16,Fiber Optic,Credit Card,No,2245.66
CUST_000542,Female,35,11,Month-to-Month,74.56,Fiber Optic,Credit Card,No,819.58
CUST_000543,Male,28,18,Two Year,106.86,Fiber Optic,Bank Transfer,No,1886.65
CUST_000544,Female,32,50,Two Year,108.27,Fiber Optic,Mailed Check,No,5221.76
CUST_000545,Male,75,58,Two Year,64.5,Fiber Optic,Electronic Check,No,3681.55
CUST_000546,Female,63,7,One Year,70.77,No,Bank Transfer,No,502.07
CUST_000547,Male,24,14,Month-to-Month,61.58,No,Bank Transfer,No,882.85
CUST_000548,Female,25,19,Month-to-Month,64.94,No,Credit Card,No,1191.95
CUST_000549,Female,52,71,Month-to-Month,109.51,No,Electronic Check,Yes,7902.94
CUST_000550,Male,53,120,Two Year,98.81,Fiber Optic,Electronic Check,No,11476.92
CUST_000551,Male,53,6,Month-to-Month,32.65,Fiber Optic,Electronic Check,Yes,190.45
CUST_000552,Female,41,31,One Year,81.03,DSL,Credit Card,No,2519.8
CUST_000553,Male,43,11,Month-to-Month,119.59,DSL,Electronic Check,No,1287.76
CUST_000554,Female,49,1,Month-to-Month,79.56,DSL,Mailed Check,Yes,80.85
CUST_000555,Male,46,1,Two Year,98.59,DSL,Mailed Check,Yes,103.08
CUST_000556,Female,18,14,Month-to-Month,96.91,Fiber Optic,Electronic Check,No,1309.1
CUST_000557,Female,41,16,One Year,55.03,DSL,Mailed Check,No,886.69
CUST_000558,Female,32,1,Month-to-Month,57.18,No,Bank Transfer,No,59.6
CUST_000559,Female,47,27,Month-to-Month,92.41,No,Electronic Check,No,2414.36
CUST_000560,Female,75,8,Month-to-Month,70.0,DSL,Bank Transfer,No,552.54
CUST_000561,Female,50,19,Month-to-Month,77.06,DSL,Credit Card,No,1409.03
CUST_000562,Male,40,8,One Year,91.29,No,Credit Card,No,740.69
CUST_000563,Male,58,4,Month-to-Month,97.76,No,Bank Transfer,Yes,397.65
CUST_000564,Male,52,12,Month-to-Month,47.15,No,Bank Transfer,Yes,575.09
CUST_000565,Female,51,6,Month-to-Month,34.68,No,Electronic Check,Yes,208.96
CUST_000566,Female,54,18,One Year,49.18,No,Credit Card,No,907.04
CUST_000567,Female,75,5,Two Year,70.75,Fiber Optic,Electronic Check,No,337.33
CUST_000568,Female,28,17,Month-to-Month,54.21,DSL,Mailed Check,No,963.73
CUST_000569,Male,52,4,One Year,76.84,Fiber Optic,Electronic Check,Yes,298.82
CUST_000570,Male,31,26,One Year,25.35,DSL,Electronic Check,No,634.16
CUST_000571,Female,53,33,One Year,70.98,No,Electronic Check,No,2445.67
CUST_000572,Male,31,2,Month-to-Month,56.8,Fiber Optic,Bank Transfer,Yes,117.35
CUST_000573,Male,38,15,One Year,73.47,Fiber Optic,Bank Transfer,No,1131.24
CUST_000574,Female,40,1,One Year,62.25,DSL,Bank Transfer,No,59.79
CUST_000575,Male,59,21,One Year,48.42,Fiber Optic,Electronic Check,No,1048.09
CUST_000576,Female,58,7,One Year,110.41,Fiber Optic,Credit Card,Yes,781.3
CUST_000577,Male,26,17,Two Year,38.48,No,Electronic Check,Yes,669.33
CUST_000578,Female,45,17,Month-to-Month,88.14,DSL,Electronic Check,Yes,1570.01
CUST_000579,Female,34,61,Two Year,112.46,No,Bank Transfer,No,6650.44
CUST_000580,Female,26,19,Month-to-Month,73.87,No,Credit Card,Yes,1404.15
CUST_000581,Female,41,20,One Year,107.64,Fiber Optic,Electronic Check,No,2207.34
CUST_000582,Male,40,12,Month-to-Month,32.49,Fiber Optic,Bank Transfer,Yes,387.29
CUST_000583,Female,75,71,Month-to-Month,69.38,Fiber Optic,Bank Transfer,No,4706.6
CUST_000584,Female,51,36,One Year,65.7,DSL,Credit Card,No,2273.3
CUST_000585,Female,24,8,One Year,20.81,DSL,Electronic Check,Yes,168.18
CUST_000586,Male,36,44,Month-to-Month,64.33,No,Mailed Check,No,2769.66
CUST_000587,Female,60,13,Month-to-Month,56.9,Fiber Optic,Electronic Check,Yes,712.91
CUST_000588,Male,75,42,Month-to-Month,86.98,DSL,Electronic Check,Yes,3594.67
CUST_000589,Female,21,41,Two Year,113.83,Fiber Optic,Electronic Check,No,4527.48
CUST_000590,Male,18,5,Two Year,28.58,Fiber Optic,Credit Card,Yes,136.1
CUST_000591,Male,73,28,Month-to-Month,52.75,DSL,Electronic Check,Yes,1425.57
CUST_000592,Female,50,8,Two Year,64.41,Fiber Optic,Credit Card,No,535.02
CUST_000593,Male,31,8,Two Year,65.52,DSL,Electronic Check,No,498.58
CUST_000594,Female,53,8,Month-to-Month,97.48,DSL,Credit Card,Yes,801.2
CUST_000595,Female,18,31,One Year,64.34,Fiber Optic,Bank Transfer,No,2045.09
CUST_000596,Female,45,6,Month-to-Month,22.72,Fiber Optic,Electronic Check,No,137.2
CUST_000597,Male,49,1,One Year,91.01,DSL,Bank Transfer,No,88.36
CUST_000598,Male,58,30,Month-to-Month,108.48,Fiber Optic,Electronic Check,No,3377.44
CUST_000599,Female,29,4,Month-to-Month,71.39,DSL,Mailed Check,No,284.85
CUST_000600,Female,46,2,Month-to-Month,78.11,DSL,Mailed Check,Yes,151.11
CUST_000601,Male,31,6,Month-to-Month,36.29,DSL,Mailed Check,No,216.19
